ME_POz-Fz,MD_POz-Fz,ME_POz-Cz,MD_POz-Cz,ME_POz-C3,MD_POz-C3,ME_POz-C4,MD_POz-C4,ME_POz-F3,MD_POz-F3,ME_POz-F4,MD_POz-F4,ME_POz-P3,MD_POz-P3,ME_POz-P4,MD_POz-P4,ME_Fz-Cz,MD_Fz-Cz,ME_Fz-C3,MD_Fz-C3,ME_Fz-C4,MD_Fz-C4,ME_Fz-F3,MD_Fz-F3,ME_Fz-F4,MD_Fz-F4,ME_Fz-P3,MD_Fz-P3,ME_Fz-P4,MD_Fz-P4,ME_Cz-C3,MD_Cz-C3,ME_Cz-C4,MD_Cz-C4,ME_Cz-F3,MD_Cz-F3,ME_Cz-F4,MD_Cz-F4,ME_Cz-P3,MD_Cz-P3,ME_Cz-P4,MD_Cz-P4,ME_C3-C4,MD_C3-C4,ME_C3-F3,MD_C3-F3,ME_C3-F4,MD_C3-F4,ME_C3-P3,MD_C3-P3,ME_C3-P4,MD_C3-P4,ME_C4-F3,MD_C4-F3,ME_C4-F4,MD_C4-F4,ME_C4-P3,MD_C4-P3,ME_C4-P4,MD_C4-P4,ME_F3-F4,MD_F3-F4,ME_F3-P3,MD_F3-P3,ME_F3-P4,MD_F3-P4,ME_F4-P3,MD_F4-P3,ME_F4-P4,MD_F4-P4,ME_P3-P4,MD_P3-P4
0.5191277429795067,0.47805123063467886,0.527682155992564,0.4869084586783382,0.5674748398989083,0.47303665828151803,0.47619132289646654,0.5733329013745013,0.5362522594792267,0.4906132757260613,0.4968719337445323,0.48032131141239615,0.520709830848374,0.5631275341214772,0.5066558211269421,0.4891408186916485,0.5711320304973085,0.5480466689946905,0.4789154646188351,0.494832558353381,0.46681370421775664,0.5293565005470902,0.5700985870013596,0.6361868220105464,0.5081100628113271,0.5656314663164397,0.47895735296121456,0.5009843505710306,0.6547293111913155,0.6078051291934572,0.4930496367279577,0.5261932845722544,0.5233541498538318,0.5024603821316364,0.5707497550621699,0.5819996280024472,0.523887383736264,0.4868335398991476,0.47049607781911496,0.47026022004601564,0.49236650101289786,0.4675406506028136,0.49774474808223834,0.48190262458865296,0.4800881137611959,0.5628579965023275,0.4856054317518482,0.49030624077503565,0.49749122239689464,0.5363100309958625,0.5588601939679805,0.5258485956236436,0.5199573824437742,0.4957378972597466,0.4787756549400633,0.48990153518862345,0.5072383072078225,0.5495696981680399,0.5213309633547533,0.5023020337918609,0.5776956868405991,0.5668699788638575,0.4981792872077538,0.47548125164261484,0.4953022584973617,0.46859551157691975,0.4779606172001197,0.48581963070157846,0.570863953288639,0.4879773221936465,0.558013832784462,0.561925175772757
0.5893491287086368,0.651604826291927,0.4920539113771687,0.47030765736716773,0.5246577597398933,0.4895093020387689,0.5577907815073189,0.5074940968307756,0.4895012606530841,0.523347780415284,0.5114496447071775,0.5295071626460751,0.5665233323477523,0.5067596516258759,0.48459764560407204,0.5096377252187936,0.551598622864942,0.6198293305339377,0.5338343212854044,0.530515240124567,0.5025861297776936,0.5308934061629069,0.49895421146903784,0.5312358257048214,0.4881638967856551,0.49717550752689454,0.5481660657058127,0.494830805606009,0.5062746913348404,0.4661866752406093,0.4813144383365312,0.4742362486026391,0.48827431959790274,0.48154039608726834,0.5007763601089308,0.5126882660929926,0.4993569224578286,0.5027156050288859,0.4912624085037683,0.4837656898606271,0.4922777106240166,0.4834890408633152,0.49087815190681816,0.501860249186997,0.4821343339573936,0.5007822171220658,0.536811436864915,0.5389193673334176,0.5250241882372949,0.5532309984660791,0.5127965888175419,0.548467694723703,0.5438578994464709,0.5255813220848975,0.5034499287638645,0.482344022122472,0.5197994266177556,0.5468248851474486,0.5196786995033074,0.507536579331016,0.48207661003557867,0.481222859465485,0.5016978068652306,0.4743649396601851,0.5357714195325207,0.5272554817177821,0.5461034681422038,0.5318133075464185,0.47818461186960154,0.4856309636558052,0.4810172185386379,0.5202406976433405
0.5159786342578093,0.5103223070670463,0.5111976678704031,0.5075941242710096,0.6371115857232211,0.47324708096926804,0.546233257049638,0.4795893792806497,0.5113201264595867,0.47919104409021157,0.49177008114730963,0.5455103783240555,0.47995546471989975,0.5109283398332615,0.5509932901892222,0.5570524220821005,0.5032863848762337,0.6158025171711069,0.6098587069445217,0.522678313082781,0.47666856718776096,0.5278992154923186,0.4881726856558904,0.5445472707580501,0.4837639064770922,0.6038698596109876,0.47912879817660603,0.4945043380777417,0.5558099097604514,0.5296852817850044,0.4783554082746851,0.5156253814336217,0.5292550717942373,0.4795279693640703,0.5058495920794468,0.5542356238763891,0.5548424880395243,0.6785478232653228,0.5473644188117404,0.5573589052321605,0.4968263127862866,0.49495901387975777,0.6211260806843415,0.5032671271726807,0.5966749164451833,0.4882952982016718,0.4706706467515737,0.5179125338234559,0.5125200577907993,0.5333195927961374,0.6329330334800383,0.5017907692009808,0.6763996645421649,0.5382138873289065,0.54452938286085,0.4888038675027557,0.490166522037858,0.5779365808665812,0.7053555170990626,0.5916928896236563,0.5463456220473357,0.5148425906857085,0.4730618284801262,0.6275573652074504,0.5753452860136047,0.5323705390910835,0.48413916335901164,0.5398344450636864,0.46193959154903097,0.4997056868190581,0.48054616187519744,0.5884685549678262
0.53486990938904,0.5861278344298994,0.5006885141103633,0.7609022330928957,0.5210136854672544,0.7437131412761164,0.5258640024635288,0.4861085931082914,0.5266844647903377,0.6694010987510919,0.5364181325016115,0.5657255481318763,0.6851082935571822,0.6540173937331346,0.5837102334550496,0.571128645577109,0.5325884831117986,0.5865147059870263,0.6660414620680093,0.6929938658658961,0.5451125483669753,0.49406055436394275,0.5418710279348058,0.6027581329388413,0.5602993921657171,0.6578638117377009,0.5041343878077043,0.49292072970317535,0.535009606994237,0.6225682200575384,0.7122074569559104,0.6936621016518115,0.48726360388114276,0.5221953553235622,0.6009227517069684,0.6960503671341567,0.4919827241737315,0.5745025235531677,0.5041919389106901,0.6016838855573245,0.5097148187545764,0.6800183099401791,0.48493993788714934,0.49340929071666617,0.6651124734943104,0.6765778312074611,0.5024304027973616,0.6682149537209493,0.5083048489374257,0.6736302742747197,0.49901908381313664,0.5644997653839463,0.5122426564828764,0.5433611341423848,0.6224396942355743,0.5434650552988436,0.5094865209896741,0.49263237425524986,0.518466091784305,0.48417838255013523,0.648539869936384,0.6945976385325826,0.556752203724908,0.5891790866346884,0.5054520355870518,0.6044478620990155,0.5908367857346359,0.564174257733003,0.49022226645593875,0.5392144587514578,0.506132700083505,0.49044720229813177
0.48725661249708346,0.4701977635653232,0.5382913860475905,0.5180592561656773,0.4956285416802723,0.4821959542507564,0.5691200639610248,0.4801498999196152,0.6349708603543747,0.5257724177379358,0.4934630684691581,0.5983763346133026,0.538767027935982,0.5844040498964461,0.6154532578277317,0.5186637205306238,0.48368326623628866,0.5649628788020077,0.4888069522580551,0.48156314053031685,0.4772196399720087,0.5305027536715519,0.4765816702277654,0.6709904134425445,0.6809365080132748,0.48281758844085915,0.499439444493382,0.4708933967385397,0.473855276749525,0.4839891709587749,0.4939787876862683,0.5086936752047566,0.4831866813266735,0.5435904282846158,0.5795299409008534,0.5087791138940494,0.5219448373472446,0.5456744239487566,0.5697113018686595,0.4792383446120991,0.5020772526718602,0.4811204632020844,0.5496060043166924,0.4858445010713092,0.539513094982204,0.4716919770499661,0.5249730766534214,0.5423718130467955,0.7067946141618282,0.57032663582604,0.5039267113959995,0.5312737616449767,0.574918225290596,0.5187130539868174,0.4961905803245218,0.5031856786731305,0.49037771105907735,0.5051980038035936,0.6265695374172265,0.5874809494692168,0.5522380877258272,0.5614275875723767,0.6175545919151613,0.5102379749996069,0.6141203944250735,0.4931730189901504,0.48958945054104214,0.5924025090940649,0.5730905919094723,0.5562614819508153,0.49839847607097354,0.49737315541337274
0.5323960062554504,0.5431560686059713,0.5417888797883047,0.5501659872438469,0.5354952505180939,0.5202666116372824,0.5175920451402952,0.5372934478873952,0.5277548346156143,0.5254850219735615,0.5204928273872238,0.5331706510250162,0.5614671817733936,0.5726466980128946,0.5811205392495458,0.5813137324107142,0.5879908988914678,0.5945517166297571,0.5577699889982125,0.541679326486141,0.525819442162186,0.5427513543984702,0.5300933887541511,0.5589435720950018,0.5298916788778021,0.5575487416444981,0.5143069249654783,0.5304413203929967,0.544308788834,0.5402869546506984,0.5067061024290626,0.5387712057177445,0.514010581911292,0.5284756457831188,0.5431102118265233,0.5470576917179448,0.5438800745302697,0.5430682816780351,0.5356614465692671,0.5308316765191808,0.530153304761689,0.5228178443504542,0.5284893025671412,0.5254997493643127,0.5315615567122319,0.5581909466204695,0.532244638632101,0.5545882278273941,0.5335070426128324,0.5782803416329433,0.5607214358398815,0.5280763813365286,0.5552425283985649,0.5285636487660317,0.531369890304818,0.512362336596546,0.5371064884062191,0.551883678956058,0.5436747763678655,0.5357975423237619,0.5795802734015281,0.5551199908936758,0.5108040073664637,0.5254210245191575,0.5365432859316863,0.5606762470226917,0.5281904964673533,0.5414349177115859,0.5183148234862629,0.5340864443786796,0.5202586746611658,0.5153569882024479
0.4989130813255473,0.5640354412403876,0.49063353525865383,0.492677514994359,0.588271239226627,0.5517787106611264,0.5234803866941482,0.5726963882219904,0.4770725604840173,0.4797234108210241,0.48027059416892587,0.5608253926770373,0.6244505370354658,0.6053486108950006,0.5070009312529634,0.5037970934298204,0.482066320460447,0.5086924112031389,0.6448175256683609,0.602848275910578,0.5913331540672089,0.5072710395849749,0.5226891754181098,0.511732801703516,0.4767516274786052,0.6093146925837001,0.4912849131573459,0.5901904574364851,0.630719962783265,0.4809402651588311,0.49430498446439913,0.5222491768126878,0.48438191140880404,0.5199098191602263,0.5318180757577582,0.562520750737972,0.5350055253219469,0.5111500033008519,0.5635695074684511,0.5152145558202326,0.4702172418366263,0.5191003336775625,0.5290578283358464,0.6081463880237372,0.5143175224812453,0.5871975101143183,0.47781592804088246,0.4807743279191653,0.5279886691096658,0.675346223673419,0.5854060019988716,0.571820506531137,0.554177491235263,0.5783250368379317,0.48484590620029966,0.4937252467484326,0.5016297262202667,0.5849581143424325,0.5039539594998874,0.48491629166187655,0.520967787344638,0.5423499599444112,0.4746320929814446,0.5180348299693598,0.5657081572030058,0.6954459055115014,0.5297043190257275,0.5511982402443383,0.4714292752159732,0.4993043166118823,0.6438346886539008,0.5084508649014853
0.5423377140351687,0.5433180047221814,0.5206496323117106,0.5889265039261691,0.5515327824900521,0.487711450504377,0.5095049668031997,0.49797510356157626,0.47122634473367997,0.5525980726570977,0.502556790398424,0.5050407131037011,0.48269600664622436,0.5566911425849005,0.6643883962735763,0.48407977713794637,0.6692173841701463,0.7169398805451259,0.5237323230263643,0.509725261436135,0.48534655887792055,0.5072861378006519,0.6532013689682653,0.684207690303601,0.601099329785615,0.7336221936811579,0.4770308418576706,0.4927839816984419,0.4884968092601043,0.6038849707455202,0.508990446415144,0.48559082259959285,0.4894051561449779,0.5069418390322693,0.6878205718679787,0.6320286055219518,0.7046984019968814,0.6039752580553432,0.4879939278867842,0.46671551217797275,0.4726326075965588,0.537865864133951,0.5195643738633614,0.49617539761518875,0.5346442815213243,0.5341333097614412,0.5124055540121704,0.5454479462698085,0.4777572915158809,0.5657694745889251,0.6143225530751906,0.4793365832787339,0.49594541007900866,0.5301264521890551,0.49492808082355183,0.5530430526164499,0.6275580679200283,0.5731089481247506,0.5139395236205739,0.5451139037510889,0.6756748259765228,0.6157699824479609,0.506431335185155,0.48680256306475156,0.48202177434728705,0.5520076568436003,0.48948085309990264,0.5002753856935813,0.47319742113501634,0.6351570775910392,0.5307321199287615,0.6065885587006293
0.5889126564638204,0.4845889902786046,0.48402395769175366,0.4940852987768983,0.5615994558598375,0.48894660299250325,0.4971455419104068,0.572866627871111,0.5431586136128027,0.532061473682814,0.4717940589771278,0.49528230072884377,0.7033060046881088,0.591431106886885,0.6990194518466245,0.5712889697869461,0.49387511267621226,0.7119849399567486,0.47482216050816,0.5952726849640617,0.4918711461844185,0.6566636903456274,0.5249328155088617,0.49793254455954045,0.5178925280191293,0.510589890516786,0.5517709550359331,0.5731391236044395,0.5907035627425872,0.4825614253596841,0.5757442743431737,0.5365451590234431,0.5351595600105366,0.6410103410934916,0.5848370677476307,0.5305227901140191,0.5488429635559966,0.4818676385398607,0.5478503811619471,0.5292330335319384,0.6516266238782011,0.4922158622221288,0.5943467637384039,0.4835563262681018,0.5301833195125768,0.5245622399279224,0.48488955954318086,0.5296104262615595,0.48324028185624757,0.6109485684083893,0.6389896394242871,0.4768629736381496,0.5509148675803595,0.47472480695394426,0.5920277187550884,0.4926444974292643,0.6230625155329742,0.5695816399579672,0.4861704232442377,0.5731212606524947,0.6688119504335208,0.5109897808834312,0.5008636749303306,0.5313843431784709,0.47556148459626507,0.500206527629937,0.48607256925010606,0.5133365257955298,0.4757449974240943,0.5047987161669869,0.5151299789415003,0.5019534626741268
0.5004483213286436,0.5255454923260849,0.4971874715121098,0.5218124700963123,0.5045487677997179,0.5438575218814623,0.5532393030668853,0.6019866131640422,0.4832911181151552,0.4878182058157245,0.49600434365900165,0.4899947097925928,0.5002952734361334,0.5226537444380011,0.592936309712515,0.6613037770598335,0.671954753380031,0.6973868192088398,0.5486974590806354,0.5557094209514238,0.4946651726880412,0.590328164001695,0.5228101882638356,0.4863624070803791,0.5403619611755655,0.6323059949397332,0.4739154525968276,0.5024707747737283,0.5064370086532135,0.5163785619482278,0.5144681112938718,0.549208253042596,0.4838071147327324,0.5266856490479763,0.47288975206125966,0.4927308459950506,0.5425251450968337,0.5493166913228855,0.5079997157972755,0.540755261745485,0.503998461514254,0.48600375637839155,0.5254060525791772,0.5192452259563829,0.4887658951164731,0.5117329828608085,0.521637210169509,0.5338929662290218,0.5220374978593951,0.4893477599145445,0.5584898276927465,0.4857023460298879,0.47019889612958876,0.49571571480694515,0.4670005915460575,0.48766262632044793,0.5847104717867664,0.5940507811462049,0.485153249491788,0.5022638480630468,0.6171119369317426,0.5873067631079254,0.5278106901147707,0.4913054449144093,0.4702409322024936,0.5424383712581127,0.49290265735509153,0.48233891190535905,0.4727128484192576,0.507963634050546,0.49628872850737266,0.5041299981069532
